Item Title,Publication Title,Book Series Title,Journal Volume,Journal Issue,Item DOI,Authors,Publication Year,URL,Content Type
"History, status, and recent trends of the testing and test control notation version 3 (TTCN-3)","International Journal on Software Tools for Technology Transfer","","16","3","10.1007/s10009-014-0302-9","Jens GrabowskiIna SchieferdeckerAndreas Ulrich","2014","http://link.springer.com/article/10.1007/s10009-014-0302-9","Article"
"On the logic of preference and judgment aggregation","Autonomous Agents and Multi-Agent Systems","","22","1","10.1007/s10458-009-9115-8","Thomas ÅgotnesWiebe van der HoekMichael Wooldridge","2011","http://link.springer.com/article/10.1007/s10458-009-9115-8","Article"
"How to allocate review tasks for robust ranking","Acta Informatica","","47","5 - 6","10.1007/s00236-010-0120-9","Dorit S. HochbaumAsaf Levin","2010","http://link.springer.com/article/10.1007/s00236-010-0120-9","Article"
"What the 2007 TAC Market Design Game tells us about effective auction mechanisms","Autonomous Agents and Multi-Agent Systems","","21","2","10.1007/s10458-009-9110-0","Jinzhong NiuKai CaiSimon ParsonsPeter McBurneyEnrico H. Gerding","2010","http://link.springer.com/article/10.1007/s10458-009-9110-0","Article"
"Impact of Reverse Computing on Information Locality in Register Allocation for High Performance Computing","International Journal of Parallel Programming","","42","1","10.1007/s10766-012-0212-y","Mouad BahiChristine Eisenbeis","2014","http://link.springer.com/article/10.1007/s10766-012-0212-y","Article"
"Assessing the Impact of Cascading Failures on the Interdomain Routing System of the Internet","New Generation Computing","","32","3 - 4","10.1007/s00354-014-0403-8","Yujing LiuWei PengJinshu SuZhilin Wang","2014","http://link.springer.com/article/10.1007/s00354-014-0403-8","Article"
"A spatial equational logic for the applied π-calculus","Distributed Computing","","23","1","10.1007/s00446-010-0112-6","Étienne LozesJules Villard","2010","http://link.springer.com/article/10.1007/s00446-010-0112-6","Article"
"Semantic web services publication and OCT-based discovery in structured P2P network","Service Oriented Computing and Applications","","7","3","10.1007/s11761-011-0097-4","Huayou SiZhong ChenYong DengLian Yu","2013","http://link.springer.com/article/10.1007/s11761-011-0097-4","Article"
"News","KI - Künstliche Intelligenz","","25","4","10.1007/s13218-011-0122-y","","2011","http://link.springer.com/article/10.1007/s13218-011-0122-y","Article"
"An extended ontology-based context model and manipulation calculus for dynamic Web service processes","Service Oriented Computing and Applications","","9","2","10.1007/s11761-013-0145-3","Kosala Yapa BandaraMingXue WangClaus Pahl","2015","http://link.springer.com/article/10.1007/s11761-013-0145-3","Article"
"Condition-based Maintenance with Multi-Target Classification Models","New Generation Computing","","29","3","10.1007/s00354-010-0301-7","Mark LastAlla SinaiskiHalasya Siva Subramania","2011","http://link.springer.com/article/10.1007/s00354-010-0301-7","Article"
"Long-term information collection with energy harvesting wireless sensors: a multi-armed bandit based approach","Autonomous Agents and Multi-Agent Systems","","25","2","10.1007/s10458-011-9179-0","Long Tran-ThanhAlex RogersNicholas R. Jennings","2012","http://link.springer.com/article/10.1007/s10458-011-9179-0","Article"
"Detection of High-Level Synchronization Anomalies in Parallel Programs","International Journal of Parallel Programming","","43","4","10.1007/s10766-014-0313-x","Ali Jannesari","2015","http://link.springer.com/article/10.1007/s10766-014-0313-x","Article"
"Classification and selection of tools for quality knowledge management","Software Quality Journal","","19","2","10.1007/s11219-010-9121-8","Suzi HollandRay Dawson","2011","http://link.springer.com/article/10.1007/s11219-010-9121-8","Article"
"SubPolyhedra: a family of numerical abstract domains for the (more) scalable inference of linear inequalities","International Journal on Software Tools for Technology Transfer","","13","6","10.1007/s10009-011-0199-5","Vincent LavironFrancesco Logozzo","2011","http://link.springer.com/article/10.1007/s10009-011-0199-5","Article"
"Büchi Store: an open repository of 
                
                  
                
                $$\omega $$
              -automata","International Journal on Software Tools for Technology Transfer","","15","2","10.1007/s10009-012-0268-4","Yih-Kuen TsayMing-Hsien TsaiJinn-Shu ChangYi-Wen ChangChi-Shiang Liu","2013","http://link.springer.com/article/10.1007/s10009-012-0268-4","Article"
"Probabilistic alternatives for competitive analysis","Computer Science - Research and Development","","27","3","10.1007/s00450-011-0149-1","Benjamin HillerTjark Vredeveld","2012","http://link.springer.com/article/10.1007/s00450-011-0149-1","Article"
"A policy-based approach for strong mobility of composed Web services","Service Oriented Computing and Applications","","7","4","10.1007/s11761-013-0131-9","Soumaya MarzoukMohamed Jmaiel","2013","http://link.springer.com/article/10.1007/s11761-013-0131-9","Article"
"XML indexing and storage: fulfilling the wish list","Computer Science - Research and Development","","30","1","10.1007/s00450-012-0204-6","Christian MathisTheo HärderKarsten SchmidtSebastian Bächle","2015","http://link.springer.com/article/10.1007/s00450-012-0204-6","Article"
"Derandomizing random walks in undirected graphs using locally fair exploration strategies","Distributed Computing","","24","2","10.1007/s00446-011-0138-4","Colin CooperDavid IlcinkasRalf KlasingAdrian Kosowski","2011","http://link.springer.com/article/10.1007/s00446-011-0138-4","Article"
"Prudent alignment and crossover of decision trees in genetic programming","Genetic Programming and Evolvable Machines","","16","4","10.1007/s10710-015-9243-7","Matej Šprogar","2015","http://link.springer.com/article/10.1007/s10710-015-9243-7","Article"
"The Virtual Space Robotics Testbed: Comprehensive Means for the Development and Evaluation of Components for Robotic Exploration Missions","KI - Künstliche Intelligenz","","28","2","10.1007/s13218-014-0293-4","Gregor JochmannFlorian BlümelOliver SternJürgen Roßmann","2014","http://link.springer.com/article/10.1007/s13218-014-0293-4","Article"
"Scalable transactions in cloud data stores","Journal of Cloud Computing","","4","1","10.1186/s13677-015-0047-3","Swati AhirraoRajesh Ingle","2015","http://link.springer.com/article/10.1186/s13677-015-0047-3","Article"
"Distributed iterated elimination of strictly dominated strategies","Autonomous Agents and Multi-Agent Systems","","25","2","10.1007/s10458-011-9178-1","Andreas WitzelKrzysztof R. AptJonathan A. Zvesper","2012","http://link.springer.com/article/10.1007/s10458-011-9178-1","Article"
"Secure outsourced computation of the characteristic polynomial and eigenvalues of matrix","Journal of Cloud Computing","","4","1","10.1186/s13677-015-0033-9","Xing HuChunming Tang","2015","http://link.springer.com/article/10.1186/s13677-015-0033-9","Article"
"On Grounding Natural Kind Terms in Human-Robot Communication","KI - Künstliche Intelligenz","","27","2","10.1007/s13218-013-0240-9","Julia PeltasonHannes RieserSven WachsmuthBritta Wrede","2013","http://link.springer.com/article/10.1007/s13218-013-0240-9","Article"
"Exploiting Latent Embeddings of Nominal Clinical Data for Predicting Hospital Readmission","KI - Künstliche Intelligenz","","29","2","10.1007/s13218-014-0344-x","Denis KrompaßCristóbal EstebanVolker TrespMartin SedlmayrThomas Ganslandt","2015","http://link.springer.com/article/10.1007/s13218-014-0344-x","Article"
"Industrie 4.0 – Lösung zur Optimierung von Instandhaltungsprozessen","Informatik-Spektrum","","38","3","10.1007/s00287-015-0881-1","Hans-Dieter WehleMatthias Dietel","2015","http://link.springer.com/article/10.1007/s00287-015-0881-1","Article"
"$$\hbox {NB}^{3}$$
                
                  
                    
                      NB
                      3
                    
                  
                
              : a multilateral negotiation algorithm for large, non-linear agreement spaces with limited time","Autonomous Agents and Multi-Agent Systems","","29","5","10.1007/s10458-014-9271-3","Dave de JongeCarles Sierra","2015","http://link.springer.com/article/10.1007/s10458-014-9271-3","Article"
"Domain-specific regular acceleration","International Journal on Software Tools for Technology Transfer","","14","2","10.1007/s10009-011-0206-x","Bernard Boigelot","2012","http://link.springer.com/article/10.1007/s10009-011-0206-x","Article"
"Constructing a unifying theory of dynamic programming DCOP algorithms via the generalized distributive law","Autonomous Agents and Multi-Agent Systems","","22","3","10.1007/s10458-010-9132-7","Meritxell VinyalsJuan A. Rodriguez-AguilarJesús Cerquides","2011","http://link.springer.com/article/10.1007/s10458-010-9132-7","Article"
"Quantum Computation: a Tutorial","New Generation Computing","","30","4","10.1007/s00354-012-0401-7","Benoît Valiron","2012","http://link.springer.com/article/10.1007/s00354-012-0401-7","Article"
"Considering inter-task resource constraints in task allocation","Autonomous Agents and Multi-Agent Systems","","26","3","10.1007/s10458-012-9196-7","Yu ZhangLynne E. Parker","2013","http://link.springer.com/article/10.1007/s10458-012-9196-7","Article"
"Learning strategies for task delegation in norm-governed environments","Autonomous Agents and Multi-Agent Systems","","25","3","10.1007/s10458-012-9194-9","Chukwuemeka David EmeleTimothy J. NormanMurat ŞensoySimon Parsons","2012","http://link.springer.com/article/10.1007/s10458-012-9194-9","Article"
"Exploring non-photorealistic rendering with genetic programming","Genetic Programming and Evolvable Machines","","16","2","10.1007/s10710-014-9234-0","Maryam BaniasadiBrian J. Ross","2015","http://link.springer.com/article/10.1007/s10710-014-9234-0","Article"
"An Evaluation of Emotion Units and Feature Types for Real-Time Speech Emotion Recognition","KI - Künstliche Intelligenz","","25","3","10.1007/s13218-011-0107-x","Thurid VogtElisabeth André","2011","http://link.springer.com/article/10.1007/s13218-011-0107-x","Article"
"The correctness proof of Ben-Or’s randomized consensus algorithm","Distributed Computing","","25","5","10.1007/s00446-012-0162-z","Marcos K. AguileraSam Toueg","2012","http://link.springer.com/article/10.1007/s00446-012-0162-z","Article"
"Open BEAGLE: a generic framework for evolutionary computations","Genetic Programming and Evolvable Machines","","12","3","10.1007/s10710-011-9135-4","Dmitry Batenkov","2011","http://link.springer.com/article/10.1007/s10710-011-9135-4","Article"
"“Backward” coinduction, Nash equilibrium and the rationality of escalation","Acta Informatica","","49","3","10.1007/s00236-012-0153-3","Pierre LescanneMatthieu Perrinel","2012","http://link.springer.com/article/10.1007/s00236-012-0153-3","Article"
"Hierarchical visibility for guaranteed search in large-scale outdoor terrain","Autonomous Agents and Multi-Agent Systems","","26","1","10.1007/s10458-011-9180-7","A. KleinerA. KollingM. LewisK. Sycara","2013","http://link.springer.com/article/10.1007/s10458-011-9180-7","Article"
"Human-Computer Interaction","KI - Künstliche Intelligenz","","26","2","10.1007/s13218-012-0174-7","Achim EbertNahum D. GershonGerrit C. van der Veer","2012","http://link.springer.com/article/10.1007/s13218-012-0174-7","Article"
"The RACE Project","KI - Künstliche Intelligenz","","28","4","10.1007/s13218-014-0327-y","Joachim HertzbergJianwei ZhangLiwei ZhangSebastian RockelBernd NeumannJos LehmannKrishna S. R. DubbaAnthony G. CohnAlessandro SaffiottiFederico PecoraMasoumeh MansouriŠtefan KonečnýMartin GüntherSebastian StockLuis Seabra LopesMiguel Oliveira","2014","http://link.springer.com/article/10.1007/s13218-014-0327-y","Article"
"LR error repair using the A* algorithm","Acta Informatica","","47","3","10.1007/s00236-010-0115-6","Ik-Soon KimKwangkeun Yi","2010","http://link.springer.com/article/10.1007/s00236-010-0115-6","Article"
"Structural XML Classification in Concept Drifting Data Streams","New Generation Computing","","33","4","10.1007/s00354-015-0401-5","Dariusz BrzezinskiMaciej Piernik","2015","http://link.springer.com/article/10.1007/s00354-015-0401-5","Article"
"SuperMUC","Informatik-Spektrum","","35","5","10.1007/s00287-012-0649-9","","2012","http://link.springer.com/article/10.1007/s00287-012-0649-9","Article"
"Inefficiency of equilibria for the machine covering game on uniform machines","Acta Informatica","","49","6","10.1007/s00236-012-0163-1","Zhiyi TanLong WanQi ZhangWei Ren","2012","http://link.springer.com/article/10.1007/s00236-012-0163-1","Article"
"Profile of scientific applications on HPC architectures using the DEISA Benchmark Suite","Computer Science - Research and Development","","25","1 - 2","10.1007/s00450-010-0103-7","Michèle Weiland","2010","http://link.springer.com/article/10.1007/s00450-010-0103-7","Article"
"Quantum loop programs","Acta Informatica","","47","4","10.1007/s00236-010-0117-4","Mingsheng YingYuan Feng","2010","http://link.springer.com/article/10.1007/s00236-010-0117-4","Article"
